x;sin;cos;ctg;csc;sec;trig_f;ln;log2;log10;logarithm;main
11,6;-0,822356867;0,568972041;-0,691879723;-1,216017085;1,757555605;0,418667289;2,450986736;3,536026954;1,064456902;85,36487201;85,36487201
11,7;-0,761313101;0,648384424;-0,851665922;-1,31352002;1,542294914;0,442405361;2,459568907;3,548408411;1,068184116;86,05073175;86,05073175
11,8;-0,693594511;0,72036564;-1,038597666;-1,441764583;1,388183923;0,520416435;2,468077918;3,560684322;1,071879556;86,73213661;86,73213661
11,9;-0,61823814;0,785990841;-1,271339943;-1,617499691;1,272279456;0,691406967;2,476522278;3,572866959;1,075546919;87,40970147;87,40970147
12;-0,536718952;0,843761084;-1,572072463;-1,863172517;1,185169616;1,03919967;2,484889165;3,584937828;1,079180635;88,08233189;88,08233189
12,1;-0,449857194;0,893100501;-1,985297808;-2,222927661;1,119694815;1,768440275;2,493186515;3,596908376;1,082784152;88,75060052;88,75060052
12,2;-0,358528616;0,933518737;-2,60374959;-2,789177643;1,071215778;3,443469978;2,501415467;3,608780245;1,086357963;89,41453761;89,41453761
12,3;-0,263656442;0,96461665;-3,658612108;-3,792814596;1,036681256;7,998703621;2,509577131;3,620555039;1,089902552;90,07417337;90,07417337
12,4;-0,166203101;0,986091542;-5,933051406;-6,016734911;1,014104632;25,30737271;2,517679771;3,63224468;1,093421507;90,73011974;90,73011974
12,5;-0,067161863;0,997742093;-14,85578337;-14,88940226;1,002263017;192,9782221;2,525710596;3,643830713;1,096909272;91,3812857;91,3812857
12,6;0,033629386;0,999434372;29,71907911;29,73589856;1,000565948;944,6606904;2,533677333;3,655324287;1,100369204;92,02824293;92,02824293
12,7;0,133629386;0,991031376;7,416268291;7,483383952;1,009049789;71,81571514;2,541580991;3,666726856;1,103801741;92,67102146;92,67102146
12,8;0,231504032;0,972833944;4,20223326;4,319579189;1,027924659;28,00963678;2,549422553;3,678039841;1,107207311;93,3096512;93,3096512
12,9;0,327440084;0,944871944;2,885633098;3,05399384;1,058344473;15,99092756;2,557210059;3,689274839;1,110589404;93,94473961;93,94473961
13;0,420039842;0,907505664;2,16052282;2,380726539;1,101921497;10,81247103;2,564930774;3,700413478;1,113942489;94,5752013;94,5752013
13,1;0,508303306;0,861178117;1,694220962;1,967329324;1,161199966;8,00045434;2,572592235;3,711466631;1,117269841;95,20160537;95,20160537
13,2;0,591230477;0,806502649;1,364108721;1,691387774;1,239921531;6,239456567;2,580195338;3,722435592;1,120571848;95,82398134;95,82398134
13,3;0,669592287;0,742728866;1,10922554;1,493446115;1,34638634;5,000478548;2,587740959;3,733321624;1,123848891;96,44235857;96,44235857
13,4;0,740430869;0,672132523;0,907758646;1,350564978;1,487801833;4,091305181;2,595229955;3,744125963;1,127101342;97,05676629;97,05676629
13,5;0,803905638;0,594756862;0,739834173;1,243927089;1,68135933;3,380758674;2,602670594;3,754860538;1,130332791;97,66784416;97,66784416
13,6;0,859408245;0,511290004;0,594932626;1,16359135;1,95583718;2,805227551;2,61004931;3,765505776;1,133537347;98,27443988;98,27443988
13,7;0,906423704;0,422369589;0,46597368;1,103236815;2,367594699;2,327474901;2,617373879;3,776072898;1,136718388;98,87715475;98,87715475
13,8;0,94454039;0,328395268;0,347677317;1,058715975;3,045110867;1,924077602;2,624645085;3,786563031;1,139876253;99,47601743;99,47601743
13,9;0,971971314;0,235099478;0,241879029;1,028836948;4,253518598;1,597535287;2,631863693;3,796977283;1,143011274;100,0710564;100,0710564
14;0,990538159;0,137237588;0,138548512;1,009552223;7,286633442;1,31512687;2,639037755;3,807327269;1,14612695;100,6629025;100,6629025
14,1;0,999182777;0,040420032;0,040453091;1,000817892;24,74020815;1,084176414;2,646153853;3,817593629;1,149217452;101,2504164;101,2504164
14,2;0,99780374;-0,066239688;-0,066385488;1,002201094;-15,09668943;0,876023753;2,653219574;3,827787312;1,152286076;101,8341927;101,8341927
14,3;0,986392611;-0,164406864;-0,166674874;1,013795104;-6,082471103;0,721460383;2,660235623;3,837909332;1,155333127;102,4142591;102,4142591
14,4;0,965031379;-0,262134387;-0,271633019;1,036235734;-3,814837153;0,599232895;2,667202687;3,847960682;1,158358904;102,9906432;102,9906432
14,5;0,934929618;-0,354833214;-0,379529333;1,069599231;-2,818225465;0,510890459;2,67412144;3,857942335;1,1613637;103,5633725;103,5633725
14,6;0,894851206;-0,446364559;-0,498814279;1,117504221;-2,240321235;0,450428447;2,681000145;3,86786621;1,164351103;104,1331039;104,1331039
14,7;0,845848355;-0,533423434;-0,630637195;1,182245013;-1,874683293;0,420969442;2,687824689;3,877711947;1,167314984;104,6986422;104,6986422
14,8;0,788419633;-0,615137775;-0,780216206;1,268360094;-1,625652074;0,426699398;2,694602881;3,887490813;1,170258734;105,2606083;105,2606083
14,9;0,723151846;-0,690689081;-0,955109338;1,382835438;-1,447829461;0,479066578;2,701335342;3,897203702;1,173182623;105,8190288;105,8190288
15;0,650715705;-0,759321454;-1,166901995;1,536769425;-1,316965291;0,604425347;2,708022679;3,906851491;1,176086916;106,3739302;106,3739302
15,1;0,57186111;-0,820350456;-1,434527442;1,748676352;-1,218991216;0,861788969;2,714672943;3,916445796;1,178975108;106,9259577;106,9259577
15,2;0,486353115;-0,873762352;-1,796559587;2,056119245;-1,144475953;1,397967823;2,721272231;3,925966557;1,18184116;107,4739348;107,4739348
15,3;0,396666778;-0,917962672;-2,314190963;2,521007698;-1,089368915;2,569753355;2,727828165;3,935424772;1,184688385;108,0184724;108,0184724
15,4;0,303000936;-0,952990259;-3,145172658;3,300319841;-1,049328669;5,509956166;2,734341306;3,944821251;1,187517025;108,5595962;108,5595962
15,5;0,206283664;-0,978492233;-4,743430538;4,847693603;-1,021980519;14,97071924;2,740812206;3,954156788;1,190327319;109,0973317;109,0973317
15,6;0,107470235;-0,994208302;-9,251010749;9,304901928;-1,005825437;69,06762853;2,747241405;3,963432161;1,193119502;109,6317042;109,6317042
15,7;0,007532372;-0,999971631;-132,7565449;132,7603111;-1,00002837;17360,78707;2,753637142;3,972659262;1,195897154;110,1633799;110,1633799
15,8;-0,092553039;-0,995707756;10,75823946;-10,80461551;-1,004310747;139,2476291;2,759984931;3,981817186;1,198653981;110,6911361;110,6911361
15,9;-0,190807327;-0,981627508;5,144600691;-5,240888882;-1,018716358;38,71971022;2,766292592;3,990917219;1,201393381;111,2156051;111,2156051
16;-0,287823661;-0,957683424;3,327326948;-3,474349525;-1,044186393;19,64291605;2,772560626;3,999960082;1,204115572;111,7368116;111,7368116
16,1;-0,381949196;-0,924183321;2,419649867;-2,618149247;-1,082036406;12,54812003;2,778789524;4,008946483;1,206820765;112,2547798;112,2547798
16,2;-0,472236707;-0,881471777;1,866588862;-2,117582107;-1,134466272;8,994324195;2,784979765;4,017877115;1,20950917;112,7695338;112,7695338
16,3;-0,557774591;-0,829992473;1,488042815;-1,792838928;-1,204830203;6,879244556;2,791139771;4,026764126;1,212184444;113,2817582;113,2817582
16,4;-0,637695005;-0,770288959;1,207926914;-1,568147771;-1,298214115;5,46828634;2,79725452;4,035585847;1,214840063;113,7901892;113,7901892
16,5;-0,711181245;-0,703008703;0,988508496;-1,406111321;-1,422457497;4,448387274;2,803332022;4,044353829;1,217479505;114,2954782;114,2954782
16,6;-0,777474237;-0,628914788;0,808920422;-1,286216253;-1,590040525;3,667726905;2,809372722;4,053068718;1,220102965;114,7976486;114,7976486
16,7;-0,837222169;-0,546862908;0,653187324;-1,194426088;-1,828611862;3,032087367;2,815377059;4,061731147;1,222710633;115,2967235;115,2967235
16,8;-0,887687443;-0,460446527;0,518703436;-1,126522638;-2,17180485;2,518471131;2,821353238;4,070352952;1,225306071;115,7933715;115,7933715
16,9;-0,929302649;-0,369319085;0,397415294;-1,076075702;-2,707685685;2,089166089;2,827286525;4,078912878;1,227882881;116,2863559;116,2863559
17;-0,96166011;-0,274244112;0,285177798;-1,039868442;-3,646386393;1,726891805;2,833184735;4,087422198;1,230444458;116,776314;116,776314
17,1;-0,984447741;-0,175677673;0,17845302;-1,015797953;-5,692242991;1,419614165;2,839048277;4,095881501;1,232990978;117,2632681;117,2632681
17,2;-0,997453237;-0,07132349;0,071505598;-1,002553266;-14,02062621;1,153211288;2,844877551;4,104291367;1,235522616;117,7472404;117,7472404
17,3;-1,000567584;0,033697036;-0,033677921;-0,999432738;29,67620024;0,932645445;2,850672952;4,112652365;1,238039543;118,2282528;118,2282528
17,4;-0,99258133;0,121582498;-0,12249122;-1,007474118;8,224868002;0,784803962;2,856442842;4,120976557;1,240545391;118,7069884;118,7069884
17,5;-0,975511091;0,219950247;-0,225471806;-1,02510367;4,54648273;0,648272035;2,862172036;4,129242039;1,243033564;119,1821774;119,1821774
17,6;-0,948676632;0,316247764;-0,333356755;-1,05409996;3,162077696;0,544425864;2,867868514;4,13746032;1,245507529;119,6544723;119,6544723
17,7;-0,912339075;0,40943548;-0,44877556;-1,096083712;2,442387262;0,471485795;2,873532644;4,145631933;1,247967445;120,1238941;120,1238941
17,8;-0,866851881;0,498565759;-0,57514527;-1,153599619;2,005753467;0,429069358;2,879164787;4,1537574;1,25041347;120,590464;120,590464
17,9;-0,812656421;0,582743118;-0,717084248;-1,230532331;1,716021981;0,419630865;2,884773094;4,161848477;1,252849142;121,0548479;121,0548479
18;-0,75027639;0,661124299;-0,881174335;-1,332842154;1,51257487;0,451204877;2,890342688;4,169883706;1,255268002;121,5158057;121,5158057
18,1;-0,681387747;0,731922631;-1,074164651;-1,467593165;1,366264626;0,541211134;2,895881359;4,177874319;1,257673432;121,9739744;121,9739744
18,2;-0,604940356;0,796270786;-1,316279825;-1,653055528;1,255854186;0,734080093;2,901389444;4,185820807;1,260065578;122,4293743;122,4293743
18,3;-0,522463857;0,852661432;-1,6320008;-1,914007996;1,172798443;1,126456529;2,906867275;4,193723649;1,262444586;122,8820254;122,8820254
18,4;-0,434788376;0,900532658;-2,071197642;-2,299969494;1,110453897;1,958423456;2,912315181;4,201583317;1,264810596;123,3319477;123,3319477
18,5;-0,342798214;0,939409061;-2,74041411;-2,91716806;1,064498993;3,911530658;2,917741449;4,209411768;1,26716721;123,7798182;123,7798182
18,6;-0,247423771;0,968907363;-3,915983335;-4,041648857;1,032090413;9,441740289;2,92313082;4,217186988;1,269507799;124,2243708;124,2243708
18,7;-0,149633248;0,988741569;-6,607766562;-6,683006729;1,011386626;32,4246557;2,928491227;4,224920422;1,271835809;124,6662542;124,6662542
18,8;-0,05042428;0,998727887;-19,80648787;-19,83171606;1,001273733;354,6814435;2,933822977;4,232612513;1,274151374;125,1054877;125,1054877
18,9;0,050444078;0,998726887;19,79869427;19,82393237;1,001274736;433,5831386;2,939126372;4,240263695;1,276454624;125,5420901;125,5420901
19;0,150444078;0,988618521;6,571335547;6,646988105;1,011512509;58,30248854;2,944401709;4,247874398;1,278745688;125,9760805;125,9760805
19,1;0,24782601;0,968804557;3,909212588;4,035088978;1,032199935;25,0389505;2,949657402;4,255456762;1,281028222;126,4081451;126,4081451
19,2;0,343271011;0,939236399;2,736136666;2,91315016;1,064694683;14,8408822;2,954877844;4,262988268;1,283295445;126,8369955;126,8369955
19,3;0,435211571;0,900328211;2,068713865;2,297733025;1,110706059;10,22759567;2,960071101;4,270480557;1,285550863;127,2632904;127,2632904
19,4;0,522647691;0,852548762;1,631211191;1,913334772;1,172953436;7,650111722;2,965237454;4,277934029;1,287794596;127,6870479;127,6870479
19,5;0,604579369;0,796544905;1,317519164;1,654042547;1,255422003;6,00537886;2,970377175;4,285349081;1,290026763;128,108286;128,108286
19,6;0,681990008;0,73136149;1,072393263;1,466297143;1,3673129;4,829703465;2,975490537;4,292726103;1,292247482;128,5270228;128,5270228
19,7;0,751636618;0,659577437;0,877521692;1,330430126;1,516122209;3,960130098;2,980586069;4,300077403;1,294460458;128,9439519;128,9439519
19,8;0,813811021;0,581129609;0,714084222;1,228786505;1,720786524;3,275796341;2,985647846;4,307380005;1,296658774;129,3577663;129,3577663
19,9;0,867919866;0,496704244;0,572292746;1,152180102;2,013270497;2,718819586;2,99068406;4,314645727;1,298845988;129,7691328;129,7691328
20;0,913464849;0,406917645;0,445466124;1,094732875;2,457499721;2,254954285;2,995694965;4,321874936;1,301022211;130,1780687;130,1780687
20,1;0,950052707;0,312089497;0,328497035;1,052573181;3,204209076;1,862304227;3,000680811;4,329067992;1,30318755;130,5845911;130,5845911
20,02,2020;0,975780027;0,218754058;0,224183783;1,02482114;4,571343767;1,546479273;3,005649912;4,336236891;1,305345617;130,9893739;130,9893739
20,03,2020;0,992689586;0,120695425;0,121584256;1,00736425;8,285318217;1,272518628;3,010586703;4,343359175;1,307489652;131,3911459;131,3911459
20,4;0,999653297;0,026330302;0,026339434;1,000346823;37,97905527;1,054065919;3,015499173;4,350446374;1,309623125;131,7905556;131,7905556
20,5;0,996585483;-0,082567403;-0,082850297;1,003426216;-12,11131712;0,847980954;3,02038756;4,357498826;1,311746138;132,1876194;132,1876194
20,6;0,98349313;-0,180945468;-0,183982443;1,01678392;-5,52652691;0,698625917;3,025252096;4,364516869;1,313858793;132,5823538;132,5823538
20,7;0,96047307;-0,278372918;-0,289828967;1,041153605;-3,592303476;0,581834378;3,030093009;4,371500831;1,315961188;132,974775;132,974775
20,8;0,928833234;-0,370498074;-0,398885463;1,07661953;-2,699069359;0,49860751;3,034918716;4,378462856;1,31805698;133,3655619;133,3655619
20,9;0,887223225;-0,461340382;-0,51998231;1,127112063;-2,167596938;0,443251931;3,039713379;4,385380093;1,320139289;133,7534299;133,7534299
21;0,836766268;-0,547560236;-0,654376565;1,195076855;-1,82628309;0,419277771;3,044485096;4,392264227;1,322211632;134,1390331;134,1390331
21,1;0,777976051;-0,628293932;-0,807600608;1,285386612;-1,591611744;0,43177079;3,049234084;4,39911557;1,324274105;134,5223872;134,5223872
21,2;0,711453803;-0,702732869;-0,987742094;1,405572639;-1,423015834;0,493983742;3,053960557;4,405934429;1,326326799;134,9035078;134,9035078
21,3;0,637883888;-0,77013255;-1,207324035;1,567683427;-1,298477775;0,6360874;3,058664723;4,412721108;1,328369806;135,2824101;135,2824101
21,4;0,558029043;-0,829821419;-1,487057758;1,792021422;-1,20507856;0,925828847;3,063355092;4,41948788;1,33040682;135,659777;135,659777
21,5;0,471589519;-0,881818193;-1,869885054;2,120488178;-1,134020604;1,534303332;3,068015579;4,426211543;1,332430857;136,034313;136,034313
21,6;0,381170607;-0,924504715;-2,425435484;2,623497148;-1,081660248;2,886575287;3,072654381;4,432903921;1,334445477;136,4066768;136,4066768
21,7;0,286925899;-0,95795278;-3,33867658;3,48522041;-1,04389279;6,387081675;3,077271699;4,439565303;1,336450765;136,7768832;136,7768832
21,8;0,189788772;-0,981824945;-5,173250958;5,269015607;-1,018511503;18,38000378;3,081867726;4,44619597;1,338446808;137,1449469;137,1449469
21,9;0,090718029;-0,995876618;-10,97771446;11,02316718;-1,004140454;100,546556;3,086442658;4,452796202;1,340433688;137,5108826;137,5108826
22;-0,009312934;-0,999956634;107,372892;-107,3775486;-1,000043368;11745,68364;3,091005083;4,459378392;1,342415137;137,8753753;137,8753753
22,1;-0,109327506;-0,994005783;9,092000891;-9,14682897;-1,006030364;102,8365295;3,095538697;4,465919016;1,344384073;138,2371217;138,2371217
22,2;-0,207281171;-0,978281409;4,719586468;-4,824364873;-1,02220076;33,67070388;3,100051787;4,472430029;1,346344096;138,5967837;138,5967837
22,3;-0,303878933;-0,952710656;3,135165204;-3,290784232;-1,049636627;18,00724886;3,104544536;4,478911697;1,348295285;138,9543752;138,9543752
22,4;-0,397424497;-0,917634878;2,308953987;-2,516201207;-1,089758055;11,79123026;3,109017124;4,485364278;1,350237718;139,3099103;139,3099103
22,5;-0,486976034;-0,873415332;1,793548906;-2,053489147;-1,144930668;8,566769832;3,113477926;4,491799856;1,352175032;139,6640531;139,6640531
22,6;-0,571628747;-0,820512386;1,435393847;-1,749387177;-1,218750645;6,604383764;3,117911017;4,498195455;1,354100311;140,015539;140,015539
22,7;-0,650522898;-0,759486642;1,167501782;-1,537224905;-1,316678852;5,274883933;3,122324481;4,504562739;1,356017067;140,3650103;140,3650103
22,8;-0,722851047;-0,691003881;0,955942283;-1,383410875;-1,447169875;4,303196579;3,126718491;4,510901956;1,357925373;140,7124802;140,7124802
22,9;-0,787864373;-0,615848788;0,781668532;-1,269253991;-1,623775218;3,553612487;3,131093214;4,517213348;1,359825304;141,0579623;141,0579623
23;-0,846306505;-0,532696255;0,62943656;-1,181605003;-1,877242408;2,938828802;3,135448818;4,523497157;1,361716931;141,4014697;141,4014697
23,1;-0,895316118;-0,445431306;0,497512886;-1,116923933;-2,245015084;2,440953891;3,139793749;4,529765568;1,363603922;141,7436675;141,7436675
23,2;-0,935400629;-0,353589683;0,378008815;-1,069060646;-2,828136816;2,023933957;3,144111891;4,535995332;1,36547928;142,0832866;142,0832866
23,3;-0,96616811;-0,257913133;0,266944365;-1,035016567;-3,877274451;1,671667209;3,148411408;4,542198225;1,367346548;142,4209706;142,4209706
23,4;-0,98732298;-0,158724076;0,16076206;-1,01283979;-6,300241443;1,372561891;3,152692458;4,548374475;1,369205797;142,7567323;142,7567323
23,5;-0,998670075;-0,051556586;0,051625244;-1,001331696;-19,39616394;1,108573735;3,156955197;4,554524308;1,371057093;143,0905844;143,0905844
23,6;-1,00011805;0,015365997;-0,015364184;-0,999881964;65,07875596;0,969271688;3,161199778;4,560647946;1,372900503;143,4225396;143,4225396
23,7;-0,990402178;0,138215507;-0,13955493;-1,009690833;7,235078214;0,759469245;3,165434714;4,566757668;1,374739724;143,7532625;143,7532625
23,8;-0,971675904;0,236317451;-0,243206042;-1,029149736;4,231596083;0,628583032;3,169643717;4,572829977;1,376567683;144,0814819;144,0814819
23,9;-0,943222704;0,332161;-0,352155433;-1,060195005;3,010588239;0,530033513;3,173835021;4,578876751;1,378387955;144,4078418;144,4078418
24;-0,905319489;0,424731236;-0,46915066;-1,104582429;2,354430084;0,462197644;3,178008772;4,584898202;1,380200603;144,7323545;144,7323545
24,1;-0,858334841;0,513089954;-0,597773654;-1,165046498;1,948975987;0,425047334;3,182165115;4,590894538;1,382005692;145,055032;145,055032
24,2;-0,802724396;0,596350186;-0,742907764;-1,245757579;1,676867089;0,421729962;3,186304192;4,596865965;1,383803282;145,3758861;145,3758861
24,3;-0,739025061;0,673677934;-0,911576575;-1,353134085;1,484388829;0,461660661;3,190434572;4,602824845;1,385597095;145,6955806;145,6955806
24,4;-0,668988641;0,743272627;-1,111039234;-1,494793691;1,345401355;0,56478391;3,194539815;4,60874746;1,387379991;146,0128439;146,0128439
24,5;-0,591471968;0,806325562;-1,363252369;-1,6906972;1,240193847;0,782113195;3,198628218;4,614645779;1,389155573;146,3283196;146,3283196
24,6;-0,508061645;0,861320709;-1,695307483;-1,96826509;1,161007728;1,225325861;3,202699916;4,620519998;1,3909239;146,6420192;146,6420192
24,7;-0,419597461;0,90771029;-2,163288329;-2,383236538;1,10167309;2,177177707;3,206755043;4,626370311;1,392685031;146,9539543;146,9539543
24,8;-0,32697204;0,945034013;-2,890259404;-3,058365482;1,058162972;4,466169901;3,210793733;4,632196909;1,394439023;147,2641361;147,2641361
24,9;-0,231122722;0,972924605;-4,209558447;-4,326705712;1,027828872;11,24784772;3,214824603;4,638012226;1,396189619;147,5732263;147,5732263
25;-0,133023241;0,991112919;-7,450674843;-7,51748333;1,00896677;42,59351075;3,218831077;4,643792348;1,39792962;147,8799549;147,8799549
25,1;-0,032661959;0,999466456;-30,60032195;-30,61665729;1,000533829;877,1779927;3,222821509;4,649549325;1,399662654;148,1849641;148,1849641
25,2;0,067258771;0,997735565;14,83428177;14,86794928;1,002269574;251,7199556;3,226796024;4,655283339;1,401388775;148,488265;148,488265
25,3;0,167258771;0,98591303;5,894537086;5,978759693;1,014288248;48,50666614;3,230754747;4,66099457;1,403108037;148,7898685;148,7898685
25,4;0,264077178;0,964501552;3,652347239;3,786771759;1,036804967;22,57459807;3,234697802;4,666683196;1,404820495;149,0897852;149,0897852
25,5;0,359002855;0,933336461;2,599802337;2,785493168;1,071424981;13,82969381;3,238633851;4,672361716;1,406529911;149,3886741;149,3886741
25,6;0,450255944;0,892899538;1,983093281;2,220959019;1,119946822;9,69611511;3,242546197;4,678006038;1,408229032;149,6852685;149,6852685
25,7;0,536836446;0,843686334;1,571589151;1,862764736;1,185274621;7,324877394;3,246443241;4,683628287;1,409921508;149,9802084;149,9802084
25,8;0,618846635;0,785511834;1,269315837;1,615909247;1,273055295;5,766823209;3,250325103;4,68922863;1,41160739;150,2735044;150,2735044
